Site,Year,CalendarDate,A.Temp,W.Temp,Time,Mass,PL,Sex,Recapture,Aggression,Shell,Bin.Shell,Start,Move,Code,for.veg.100,for.veg.200,for.veg.300,for.veg.400,for.veg.500,for.veg.600,for.veg.700,for.veg.800,for.veg.900,for.veg.1000,wet.100,wet.200,wet.300,wet.400,wet.500,wet.600,wet.700,wet.800,wet.900,wet.1000,agri.100,agri.200,agri.300,agri.400,agri.500,agri.600,agri.700,agri.800,agri.900,agri.1000,urban.100,urban.200,urban.300,urban.400,urban.500,urban.600,urban.700,urban.800,urban.900,urban.1000,water.100,water.200,water.300,water.400,water.500,water.600,water.700,water.800,water.900,water.1000,Dummy
B,2021,160,23,27.2,10.71666667,275,122,M,N,1,0,0,0,88,ACI,0,0.172413793,0.274691358,0.275563258,0.247502775,0.197996918,0.163080408,0.154079861,0.146140652,0.142144638,0.054054054,0.055172414,0.024691358,0.013864818,0.016648169,0.01540832,0.013590034,0.016493056,0.015437393,0.016070934,0,0,0,0.006932409,0.014428413,0.012326656,0.013590034,0.013888889,0.023327616,0.030756442,0.324324324,0.282758621,0.354938272,0.435008666,0.504994451,0.596302003,0.662514156,0.685329861,0.70051458,0.712108617,0.621621622,0.489655172,0.345679012,0.268630849,0.216426193,0.177966102,0.147225368,0.130208333,0.11457976,0.098919368,1
B,2021,160,23,27.2,10.85,200,92,M,N,2,0,0,0,122,ACJ,0,0.172413793,0.274691358,0.275563258,0.247502775,0.197996918,0.163080408,0.154079861,0.146140652,0.142144638,0.054054054,0.055172414,0.024691358,0.013864818,0.016648169,0.01540832,0.013590034,0.016493056,0.015437393,0.016070934,0,0,0,0.006932409,0.014428413,0.012326656,0.013590034,0.013888889,0.023327616,0.030756442,0.324324324,0.282758621,0.354938272,0.435008666,0.504994451,0.596302003,0.662514156,0.685329861,0.70051458,0.712108617,0.621621622,0.489655172,0.345679012,0.268630849,0.216426193,0.177966102,0.147225368,0.130208333,0.11457976,0.098919368,1
B,2021,160,23,27.2,11.06666667,250,108,F,N,3,0,0,0,89,ACK,0,0.172413793,0.274691358,0.275563258,0.247502775,0.197996918,0.163080408,0.154079861,0.146140652,0.142144638,0.054054054,0.055172414,0.024691358,0.013864818,0.016648169,0.01540832,0.013590034,0.016493056,0.015437393,0.016070934,0,0,0,0.006932409,0.014428413,0.012326656,0.013590034,0.013888889,0.023327616,0.030756442,0.324324324,0.282758621,0.354938272,0.435008666,0.504994451,0.596302003,0.662514156,0.685329861,0.70051458,0.712108617,0.621621622,0.489655172,0.345679012,0.268630849,0.216426193,0.177966102,0.147225368,0.130208333,0.11457976,0.098919368,1
B,2021,160,23,27.2,11.2,390,131,M,N,2,0,0,0,140,ACL,0,0.172413793,0.274691358,0.275563258,0.247502775,0.197996918,0.163080408,0.154079861,0.146140652,0.142144638,0.054054054,0.055172414,0.024691358,0.013864818,0.016648169,0.01540832,0.013590034,0.016493056,0.015437393,0.016070934,0,0,0,0.006932409,0.014428413,0.012326656,0.013590034,0.013888889,0.023327616,0.030756442,0.324324324,0.282758621,0.354938272,0.435008666,0.504994451,0.596302003,0.662514156,0.685329861,0.70051458,0.712108617,0.621621622,0.489655172,0.345679012,0.268630849,0.216426193,0.177966102,0.147225368,0.130208333,0.11457976,0.098919368,1
B,2021,160,29,27.2,13.13333333,415,137,F,N,1,0,0,81,170,ACNO,0,0.172413793,0.274691358,0.275563258,0.247502775,0.197996918,0.163080408,0.154079861,0.146140652,0.142144638,0.054054054,0.055172414,0.024691358,0.013864818,0.016648169,0.01540832,0.013590034,0.016493056,0.015437393,0.016070934,0,0,0,0.006932409,0.014428413,0.012326656,0.013590034,0.013888889,0.023327616,0.030756442,0.324324324,0.282758621,0.354938272,0.435008666,0.504994451,0.596302003,0.662514156,0.685329861,0.70051458,0.712108617,0.621621622,0.489655172,0.345679012,0.268630849,0.216426193,0.177966102,0.147225368,0.130208333,0.11457976,0.098919368,1
B,2021,160,29,27.2,13.25,360,126,M,N,0,0,0,5,25,ACO,0,0.172413793,0.274691358,0.275563258,0.247502775,0.197996918,0.163080408,0.154079861,0.146140652,0.142144638,0.054054054,0.055172414,0.024691358,0.013864818,0.016648169,0.01540832,0.013590034,0.016493056,0.015437393,0.016070934,0,0,0,0.006932409,0.014428413,0.012326656,0.013590034,0.013888889,0.023327616,0.030756442,0.324324324,0.282758621,0.354938272,0.435008666,0.504994451,0.596302003,0.662514156,0.685329861,0.70051458,0.712108617,0.621621622,0.489655172,0.345679012,0.268630849,0.216426193,0.177966102,0.147225368,0.130208333,0.11457976,0.098919368,1
B,2021,160,29,27.2,13.31666667,295,120,F,N,0,0,0,0,102,ACP,0,0.172413793,0.274691358,0.275563258,0.247502775,0.197996918,0.163080408,0.154079861,0.146140652,0.142144638,0.054054054,0.055172414,0.024691358,0.013864818,0.016648169,0.01540832,0.013590034,0.016493056,0.015437393,0.016070934,0,0,0,0.006932409,0.014428413,0.012326656,0.013590034,0.013888889,0.023327616,0.030756442,0.324324324,0.282758621,0.354938272,0.435008666,0.504994451,0.596302003,0.662514156,0.685329861,0.70051458,0.712108617,0.621621622,0.489655172,0.345679012,0.268630849,0.216426193,0.177966102,0.147225368,0.130208333,0.11457976,0.098919368,1
B,2021,160,29,27.2,13.43333333,210,104,M,N,2,0,0,0,176,ACQ,0,0.172413793,0.274691358,0.275563258,0.247502775,0.197996918,0.163080408,0.154079861,0.146140652,0.142144638,0.054054054,0.055172414,0.024691358,0.013864818,0.016648169,0.01540832,0.013590034,0.016493056,0.015437393,0.016070934,0,0,0,0.006932409,0.014428413,0.012326656,0.013590034,0.013888889,0.023327616,0.030756442,0.324324324,0.282758621,0.354938272,0.435008666,0.504994451,0.596302003,0.662514156,0.685329861,0.70051458,0.712108617,0.621621622,0.489655172,0.345679012,0.268630849,0.216426193,0.177966102,0.147225368,0.130208333,0.11457976,0.098919368,1
B,2021,160,29,27.2,13.56666667,245,114,M,N,0,0,0,55,68,ACR,0,0.172413793,0.274691358,0.275563258,0.247502775,0.197996918,0.163080408,0.154079861,0.146140652,0.142144638,0.054054054,0.055172414,0.024691358,0.013864818,0.016648169,0.01540832,0.013590034,0.016493056,0.015437393,0.016070934,0,0,0,0.006932409,0.014428413,0.012326656,0.013590034,0.013888889,0.023327616,0.030756442,0.324324324,0.282758621,0.354938272,0.435008666,0.504994451,0.596302003,0.662514156,0.685329861,0.70051458,0.712108617,0.621621622,0.489655172,0.345679012,0.268630849,0.216426193,0.177966102,0.147225368,0.130208333,0.11457976,0.098919368,1
B,2021,160,29,27.2,13.68333333,180,105,M,N,0,0,0,0,170,ACS,0,0.172413793,0.274691358,0.275563258,0.247502775,0.197996918,0.163080408,0.154079861,0.146140652,0.142144638,0.054054054,0.055172414,0.024691358,0.013864818,0.016648169,0.01540832,0.013590034,0.016493056,0.015437393,0.016070934,0,0,0,0.006932409,0.014428413,0.012326656,0.013590034,0.013888889,0.023327616,0.030756442,0.324324324,0.282758621,0.354938272,0.435008666,0.504994451,0.596302003,0.662514156,0.685329861,0.70051458,0.712108617,0.621621622,0.489655172,0.345679012,0.268630849,0.216426193,0.177966102,0.147225368,0.130208333,0.11457976,0.098919368,1
B,2021,161,18,27.3,9.833333333,450,135,F,N,3,41,1,42,60,ACT,0,0.172413793,0.274691358,0.275563258,0.247502775,0.197996918,0.163080408,0.154079861,0.146140652,0.142144638,0.054054054,0.055172414,0.024691358,0.013864818,0.016648169,0.01540832,0.013590034,0.016493056,0.015437393,0.016070934,0,0,0,0.006932409,0.014428413,0.012326656,0.013590034,0.013888889,0.023327616,0.030756442,0.324324324,0.282758621,0.354938272,0.435008666,0.504994451,0.596302003,0.662514156,0.685329861,0.70051458,0.712108617,0.621621622,0.489655172,0.345679012,0.268630849,0.216426193,0.177966102,0.147225368,0.130208333,0.11457976,0.098919368,1
B,2021,161,18,27.3,10,505,144,F,N,3,0,0,0,80,ACU,0,0.172413793,0.274691358,0.275563258,0.247502775,0.197996918,0.163080408,0.154079861,0.146140652,0.142144638,0.054054054,0.055172414,0.024691358,0.013864818,0.016648169,0.01540832,0.013590034,0.016493056,0.015437393,0.016070934,0,0,0,0.006932409,0.014428413,0.012326656,0.013590034,0.013888889,0.023327616,0.030756442,0.324324324,0.282758621,0.354938272,0.435008666,0.504994451,0.596302003,0.662514156,0.685329861,0.70051458,0.712108617,0.621621622,0.489655172,0.345679012,0.268630849,0.216426193,0.177966102,0.147225368,0.130208333,0.11457976,0.098919368,1
B,2021,161,18,27.3,11.15,290,111,F,N,1,0,0,0,63,ACV,0,0.172413793,0.274691358,0.275563258,0.247502775,0.197996918,0.163080408,0.154079861,0.146140652,0.142144638,0.054054054,0.055172414,0.024691358,0.013864818,0.016648169,0.01540832,0.013590034,0.016493056,0.015437393,0.016070934,0,0,0,0.006932409,0.014428413,0.012326656,0.013590034,0.013888889,0.023327616,0.030756442,0.324324324,0.282758621,0.354938272,0.435008666,0.504994451,0.596302003,0.662514156,0.685329861,0.70051458,0.712108617,0.621621622,0.489655172,0.345679012,0.268630849,0.216426193,0.177966102,0.147225368,0.130208333,0.11457976,0.098919368,1
B,2021,162,19,NA,9.933333333,200,102,M,N,2,95,1,101,22,ACW,0,0.172413793,0.274691358,0.275563258,0.247502775,0.197996918,0.163080408,0.154079861,0.146140652,0.142144638,0.054054054,0.055172414,0.024691358,0.013864818,0.016648169,0.01540832,0.013590034,0.016493056,0.015437393,0.016070934,0,0,0,0.006932409,0.014428413,0.012326656,0.013590034,0.013888889,0.023327616,0.030756442,0.324324324,0.282758621,0.354938272,0.435008666,0.504994451,0.596302003,0.662514156,0.685329861,0.70051458,0.712108617,0.621621622,0.489655172,0.345679012,0.268630849,0.216426193,0.177966102,0.147225368,0.130208333,0.11457976,0.098919368,1
B,2021,162,19,NA,10.06666667,250,112,M,N,2,262,1,308,4,ACX,0,0.172413793,0.274691358,0.275563258,0.247502775,0.197996918,0.163080408,0.154079861,0.146140652,0.142144638,0.054054054,0.055172414,0.024691358,0.013864818,0.016648169,0.01540832,0.013590034,0.016493056,0.015437393,0.016070934,0,0,0,0.006932409,0.014428413,0.012326656,0.013590034,0.013888889,0.023327616,0.030756442,0.324324324,0.282758621,0.354938272,0.435008666,0.504994451,0.596302003,0.662514156,0.685329861,0.70051458,0.712108617,0.621621622,0.489655172,0.345679012,0.268630849,0.216426193,0.177966102,0.147225368,0.130208333,0.11457976,0.098919368,1
B,2021,162,19,NA,10.16666667,200,105,M,N,2,32,1,41,133,ACY,0,0.172413793,0.274691358,0.275563258,0.247502775,0.197996918,0.163080408,0.154079861,0.146140652,0.142144638,0.054054054,0.055172414,0.024691358,0.013864818,0.016648169,0.01540832,0.013590034,0.016493056,0.015437393,0.016070934,0,0,0,0.006932409,0.014428413,0.012326656,0.013590034,0.013888889,0.023327616,0.030756442,0.324324324,0.282758621,0.354938272,0.435008666,0.504994451,0.596302003,0.662514156,0.685329861,0.70051458,0.712108617,0.621621622,0.489655172,0.345679012,0.268630849,0.216426193,0.177966102,0.147225368,0.130208333,0.11457976,0.098919368,1
B,2021,162,19,NA,10.26666667,200,103,M,N,0,236,1,NA,NA,ADE,0,0.172413793,0.274691358,0.275563258,0.247502775,0.197996918,0.163080408,0.154079861,0.146140652,0.142144638,0.054054054,0.055172414,0.024691358,0.013864818,0.016648169,0.01540832,0.013590034,0.016493056,0.015437393,0.016070934,0,0,0,0.006932409,0.014428413,0.012326656,0.013590034,0.013888889,0.023327616,0.030756442,0.324324324,0.282758621,0.354938272,0.435008666,0.504994451,0.596302003,0.662514156,0.685329861,0.70051458,0.712108617,0.621621622,0.489655172,0.345679012,0.268630849,0.216426193,0.177966102,0.147225368,0.130208333,0.11457976,0.098919368,1
B,2021,162,19,NA,10.36666667,300,122,M,N,0,600,1,NA,NA,ADF,0,0.172413793,0.274691358,0.275563258,0.247502775,0.197996918,0.163080408,0.154079861,0.146140652,0.142144638,0.054054054,0.055172414,0.024691358,0.013864818,0.016648169,0.01540832,0.013590034,0.016493056,0.015437393,0.016070934,0,0,0,0.006932409,0.014428413,0.012326656,0.013590034,0.013888889,0.023327616,0.030756442,0.324324324,0.282758621,0.354938272,0.435008666,0.504994451,0.596302003,0.662514156,0.685329861,0.70051458,0.712108617,0.621621622,0.489655172,0.345679012,0.268630849,0.216426193,0.177966102,0.147225368,0.130208333,0.11457976,0.098919368,1
B,2021,162,22,NA,12.83333333,330,129,M,N,2,0,0,288,9,ADG,0,0.172413793,0.274691358,0.275563258,0.247502775,0.197996918,0.163080408,0.154079861,0.146140652,0.142144638,0.054054054,0.055172414,0.024691358,0.013864818,0.016648169,0.01540832,0.013590034,0.016493056,0.015437393,0.016070934,0,0,0,0.006932409,0.014428413,0.012326656,0.013590034,0.013888889,0.023327616,0.030756442,0.324324324,0.282758621,0.354938272,0.435008666,0.504994451,0.596302003,0.662514156,0.685329861,0.70051458,0.712108617,0.621621622,0.489655172,0.345679012,0.268630849,0.216426193,0.177966102,0.147225368,0.130208333,0.11457976,0.098919368,1
C,2021,166,16,22,10.36666667,540,151,F,N,2,0,0,525,14,ADH,0,0.13986014,0.203030303,0.21761658,0.215642458,0.204911742,0.217760181,0.241125541,0.272136752,0.256674082,0,0,0,0.005181347,0.012290503,0.009209517,0.010746606,0.008225108,0.006495726,0.005561735,0,0,0.015151515,0.015544041,0.010055866,0.02609363,0.054298643,0.067532468,0.080683761,0.127363737,0.837837838,0.755244755,0.718181818,0.713298791,0.718435754,0.725249424,0.688914027,0.655411255,0.615384615,0.573136819,0.162162162,0.104895105,0.063636364,0.04835924,0.043575419,0.034535687,0.028280543,0.027705628,0.025299145,0.037263626,1
C,2021,166,16,22,10.5,525,150,F,N,0,480,1,518,95,ADI,0,0.13986014,0.203030303,0.21761658,0.215642458,0.204911742,0.217760181,0.241125541,0.272136752,0.256674082,0,0,0,0.005181347,0.012290503,0.009209517,0.010746606,0.008225108,0.006495726,0.005561735,0,0,0.015151515,0.015544041,0.010055866,0.02609363,0.054298643,0.067532468,0.080683761,0.127363737,0.837837838,0.755244755,0.718181818,0.713298791,0.718435754,0.725249424,0.688914027,0.655411255,0.615384615,0.573136819,0.162162162,0.104895105,0.063636364,0.04835924,0.043575419,0.034535687,0.028280543,0.027705628,0.025299145,0.037263626,1
C,2021,166,16,22,10.6,430,129,F,N,0,57,1,260,60,ADJ,0,0.13986014,0.203030303,0.21761658,0.215642458,0.204911742,0.217760181,0.241125541,0.272136752,0.256674082,0,0,0,0.005181347,0.012290503,0.009209517,0.010746606,0.008225108,0.006495726,0.005561735,0,0,0.015151515,0.015544041,0.010055866,0.02609363,0.054298643,0.067532468,0.080683761,0.127363737,0.837837838,0.755244755,0.718181818,0.713298791,0.718435754,0.725249424,0.688914027,0.655411255,0.615384615,0.573136819,0.162162162,0.104895105,0.063636364,0.04835924,0.043575419,0.034535687,0.028280543,0.027705628,0.025299145,0.037263626,1
C,2021,166,16,22,10.71666667,310,104,M,N,0,600,1,NA,NA,ADK,0,0.13986014,0.203030303,0.21761658,0.215642458,0.204911742,0.217760181,0.241125541,0.272136752,0.256674082,0,0,0,0.005181347,0.012290503,0.009209517,0.010746606,0.008225108,0.006495726,0.005561735,0,0,0.015151515,0.015544041,0.010055866,0.02609363,0.054298643,0.067532468,0.080683761,0.127363737,0.837837838,0.755244755,0.718181818,0.713298791,0.718435754,0.725249424,0.688914027,0.655411255,0.615384615,0.573136819,0.162162162,0.104895105,0.063636364,0.04835924,0.043575419,0.034535687,0.028280543,0.027705628,0.025299145,0.037263626,1
C,2021,166,16,22,10.8,690,160,F,N,1,0,0,215,13,ADL,0,0.13986014,0.203030303,0.21761658,0.215642458,0.204911742,0.217760181,0.241125541,0.272136752,0.256674082,0,0,0,0.005181347,0.012290503,0.009209517,0.010746606,0.008225108,0.006495726,0.005561735,0,0,0.015151515,0.015544041,0.010055866,0.02609363,0.054298643,0.067532468,0.080683761,0.127363737,0.837837838,0.755244755,0.718181818,0.713298791,0.718435754,0.725249424,0.688914027,0.655411255,0.615384615,0.573136819,0.162162162,0.104895105,0.063636364,0.04835924,0.043575419,0.034535687,0.028280543,0.027705628,0.025299145,0.037263626,1
C,2021,166,16,22,11.16666667,560,155,F,N,1,0,0,268,7,A D N,0,0.13986014,0.203030303,0.21761658,0.215642458,0.204911742,0.217760181,0.241125541,0.272136752,0.256674082,0,0,0,0.005181347,0.012290503,0.009209517,0.010746606,0.008225108,0.006495726,0.005561735,0,0,0.015151515,0.015544041,0.010055866,0.02609363,0.054298643,0.067532468,0.080683761,0.127363737,0.837837838,0.755244755,0.718181818,0.713298791,0.718435754,0.725249424,0.688914027,0.655411255,0.615384615,0.573136819,0.162162162,0.104895105,0.063636364,0.04835924,0.043575419,0.034535687,0.028280543,0.027705628,0.025299145,0.037263626,1
C,2021,166,16,22,11.25,560,152,F,N,3,16,1,326,5,ADO,0,0.13986014,0.203030303,0.21761658,0.215642458,0.204911742,0.217760181,0.241125541,0.272136752,0.256674082,0,0,0,0.005181347,0.012290503,0.009209517,0.010746606,0.008225108,0.006495726,0.005561735,0,0,0.015151515,0.015544041,0.010055866,0.02609363,0.054298643,0.067532468,0.080683761,0.127363737,0.837837838,0.755244755,0.718181818,0.713298791,0.718435754,0.725249424,0.688914027,0.655411255,0.615384615,0.573136819,0.162162162,0.104895105,0.063636364,0.04835924,0.043575419,0.034535687,0.028280543,0.027705628,0.025299145,0.037263626,1
C,2021,166,16,22,11.45,380,131,M,N,1,600,1,NA,NA,ADP,0,0.13986014,0.203030303,0.21761658,0.215642458,0.204911742,0.217760181,0.241125541,0.272136752,0.256674082,0,0,0,0.005181347,0.012290503,0.009209517,0.010746606,0.008225108,0.006495726,0.005561735,0,0,0.015151515,0.015544041,0.010055866,0.02609363,0.054298643,0.067532468,0.080683761,0.127363737,0.837837838,0.755244755,0.718181818,0.713298791,0.718435754,0.725249424,0.688914027,0.655411255,0.615384615,0.573136819,0.162162162,0.104895105,0.063636364,0.04835924,0.043575419,0.034535687,0.028280543,0.027705628,0.025299145,0.037263626,1
C,2021,166,16,22,11.63333333,500,145,F,N,1,75,1,138,60,ADQ,0,0.13986014,0.203030303,0.21761658,0.215642458,0.204911742,0.217760181,0.241125541,0.272136752,0.256674082,0,0,0,0.005181347,0.012290503,0.009209517,0.010746606,0.008225108,0.006495726,0.005561735,0,0,0.015151515,0.015544041,0.010055866,0.02609363,0.054298643,0.067532468,0.080683761,0.127363737,0.837837838,0.755244755,0.718181818,0.713298791,0.718435754,0.725249424,0.688914027,0.655411255,0.615384615,0.573136819,0.162162162,0.104895105,0.063636364,0.04835924,0.043575419,0.034535687,0.028280543,0.027705628,0.025299145,0.037263626,1
C,2021,167,15,21.8,10.28333333,550,153,F,N,0,116,1,282,4,ADR,0,0.13986014,0.203030303,0.21761658,0.215642458,0.204911742,0.217760181,0.241125541,0.272136752,0.256674082,0,0,0,0.005181347,0.012290503,0.009209517,0.010746606,0.008225108,0.006495726,0.005561735,0,0,0.015151515,0.015544041,0.010055866,0.02609363,0.054298643,0.067532468,0.080683761,0.127363737,0.837837838,0.755244755,0.718181818,0.713298791,0.718435754,0.725249424,0.688914027,0.655411255,0.615384615,0.573136819,0.162162162,0.104895105,0.063636364,0.04835924,0.043575419,0.034535687,0.028280543,0.027705628,0.025299145,0.037263626,1
C,2021,167,15,21.8,10.43333333,500,144,F,N,1,436,1,NA,NA,ADS,0,0.13986014,0.203030303,0.21761658,0.215642458,0.204911742,0.217760181,0.241125541,0.272136752,0.256674082,0,0,0,0.005181347,0.012290503,0.009209517,0.010746606,0.008225108,0.006495726,0.005561735,0,0,0.015151515,0.015544041,0.010055866,0.02609363,0.054298643,0.067532468,0.080683761,0.127363737,0.837837838,0.755244755,0.718181818,0.713298791,0.718435754,0.725249424,0.688914027,0.655411255,0.615384615,0.573136819,0.162162162,0.104895105,0.063636364,0.04835924,0.043575419,0.034535687,0.028280543,0.027705628,0.025299145,0.037263626,1
C,2021,167,15,21.8,10.51666667,150,84,NA,N,0,NA,NA,NA,NA,ADT,0,0.13986014,0.203030303,0.21761658,0.215642458,0.204911742,0.217760181,0.241125541,0.272136752,0.256674082,0,0,0,0.005181347,0.012290503,0.009209517,0.010746606,0.008225108,0.006495726,0.005561735,0,0,0.015151515,0.015544041,0.010055866,0.02609363,0.054298643,0.067532468,0.080683761,0.127363737,0.837837838,0.755244755,0.718181818,0.713298791,0.718435754,0.725249424,0.688914027,0.655411255,0.615384615,0.573136819,0.162162162,0.104895105,0.063636364,0.04835924,0.043575419,0.034535687,0.028280543,0.027705628,0.025299145,0.037263626,1
C,2021,168,21,NA,10.58333333,490,145,F,N,0,43,1,NA,NA,ADU,0,0.13986014,0.203030303,0.21761658,0.215642458,0.204911742,0.217760181,0.241125541,0.272136752,0.256674082,0,0,0,0.005181347,0.012290503,0.009209517,0.010746606,0.008225108,0.006495726,0.005561735,0,0,0.015151515,0.015544041,0.010055866,0.02609363,0.054298643,0.067532468,0.080683761,0.127363737,0.837837838,0.755244755,0.718181818,0.713298791,0.718435754,0.725249424,0.688914027,0.655411255,0.615384615,0.573136819,0.162162162,0.104895105,0.063636364,0.04835924,0.043575419,0.034535687,0.028280543,0.027705628,0.025299145,0.037263626,1
C,2021,168,21,NA,10.66666667,480,145,F,N,1,600,1,NA,NA,ADV,0,0.13986014,0.203030303,0.21761658,0.215642458,0.204911742,0.217760181,0.241125541,0.272136752,0.256674082,0,0,0,0.005181347,0.012290503,0.009209517,0.010746606,0.008225108,0.006495726,0.005561735,0,0,0.015151515,0.015544041,0.010055866,0.02609363,0.054298643,0.067532468,0.080683761,0.127363737,0.837837838,0.755244755,0.718181818,0.713298791,0.718435754,0.725249424,0.688914027,0.655411255,0.615384615,0.573136819,0.162162162,0.104895105,0.063636364,0.04835924,0.043575419,0.034535687,0.028280543,0.027705628,0.025299145,0.037263626,1
C,2021,168,21,NA,10.78333333,540,145,F,N,2,0,0,104,70,ADW,0,0.13986014,0.203030303,0.21761658,0.215642458,0.204911742,0.217760181,0.241125541,0.272136752,0.256674082,0,0,0,0.005181347,0.012290503,0.009209517,0.010746606,0.008225108,0.006495726,0.005561735,0,0,0.015151515,0.015544041,0.010055866,0.02609363,0.054298643,0.067532468,0.080683761,0.127363737,0.837837838,0.755244755,0.718181818,0.713298791,0.718435754,0.725249424,0.688914027,0.655411255,0.615384615,0.573136819,0.162162162,0.104895105,0.063636364,0.04835924,0.043575419,0.034535687,0.028280543,0.027705628,0.025299145,0.037263626,1
C,2021,168,21,NA,10.91666667,360,130,M,N,1,0,0,361,66,ADX,0,0.13986014,0.203030303,0.21761658,0.215642458,0.204911742,0.217760181,0.241125541,0.272136752,0.256674082,0,0,0,0.005181347,0.012290503,0.009209517,0.010746606,0.008225108,0.006495726,0.005561735,0,0,0.015151515,0.015544041,0.010055866,0.02609363,0.054298643,0.067532468,0.080683761,0.127363737,0.837837838,0.755244755,0.718181818,0.713298791,0.718435754,0.725249424,0.688914027,0.655411255,0.615384615,0.573136819,0.162162162,0.104895105,0.063636364,0.04835924,0.043575419,0.034535687,0.028280543,0.027705628,0.025299145,0.037263626,1
C,2021,168,21,NA,11.06666667,300,115,F,N,3,0,0,107,25,ADY,0,0.13986014,0.203030303,0.21761658,0.215642458,0.204911742,0.217760181,0.241125541,0.272136752,0.256674082,0,0,0,0.005181347,0.012290503,0.009209517,0.010746606,0.008225108,0.006495726,0.005561735,0,0,0.015151515,0.015544041,0.010055866,0.02609363,0.054298643,0.067532468,0.080683761,0.127363737,0.837837838,0.755244755,0.718181818,0.713298791,0.718435754,0.725249424,0.688914027,0.655411255,0.615384615,0.573136819,0.162162162,0.104895105,0.063636364,0.04835924,0.043575419,0.034535687,0.028280543,0.027705628,0.025299145,0.037263626,1
C,2021,168,21,NA,11.23333333,160,95,M,N,3,0,0,66,61,AEF,0,0.13986014,0.203030303,0.21761658,0.215642458,0.204911742,0.217760181,0.241125541,0.272136752,0.256674082,0,0,0,0.005181347,0.012290503,0.009209517,0.010746606,0.008225108,0.006495726,0.005561735,0,0,0.015151515,0.015544041,0.010055866,0.02609363,0.054298643,0.067532468,0.080683761,0.127363737,0.837837838,0.755244755,0.718181818,0.713298791,0.718435754,0.725249424,0.688914027,0.655411255,0.615384615,0.573136819,0.162162162,0.104895105,0.063636364,0.04835924,0.043575419,0.034535687,0.028280543,0.027705628,0.025299145,0.037263626,1
C,2021,169,19,20.7,11.28333333,600,151,F,N,2,72,1,73,121,AEG,0,0.13986014,0.203030303,0.21761658,0.215642458,0.204911742,0.217760181,0.241125541,0.272136752,0.256674082,0,0,0,0.005181347,0.012290503,0.009209517,0.010746606,0.008225108,0.006495726,0.005561735,0,0,0.015151515,0.015544041,0.010055866,0.02609363,0.054298643,0.067532468,0.080683761,0.127363737,0.837837838,0.755244755,0.718181818,0.713298791,0.718435754,0.725249424,0.688914027,0.655411255,0.615384615,0.573136819,0.162162162,0.104895105,0.063636364,0.04835924,0.043575419,0.034535687,0.028280543,0.027705628,0.025299145,0.037263626,1
C,2021,169,19,20.7,11.41666667,400,137,F,N,2,0,0,46,121,AEH,0,0.13986014,0.203030303,0.21761658,0.215642458,0.204911742,0.217760181,0.241125541,0.272136752,0.256674082,0,0,0,0.005181347,0.012290503,0.009209517,0.010746606,0.008225108,0.006495726,0.005561735,0,0,0.015151515,0.015544041,0.010055866,0.02609363,0.054298643,0.067532468,0.080683761,0.127363737,0.837837838,0.755244755,0.718181818,0.713298791,0.718435754,0.725249424,0.688914027,0.655411255,0.615384615,0.573136819,0.162162162,0.104895105,0.063636364,0.04835924,0.043575419,0.034535687,0.028280543,0.027705628,0.025299145,0.037263626,1
C,2021,169,19,20.7,11.51666667,300,122,M,N,1,0,0,17,140,AEI,0,0.13986014,0.203030303,0.21761658,0.215642458,0.204911742,0.217760181,0.241125541,0.272136752,0.256674082,0,0,0,0.005181347,0.012290503,0.009209517,0.010746606,0.008225108,0.006495726,0.005561735,0,0,0.015151515,0.015544041,0.010055866,0.02609363,0.054298643,0.067532468,0.080683761,0.127363737,0.837837838,0.755244755,0.718181818,0.713298791,0.718435754,0.725249424,0.688914027,0.655411255,0.615384615,0.573136819,0.162162162,0.104895105,0.063636364,0.04835924,0.043575419,0.034535687,0.028280543,0.027705628,0.025299145,0.037263626,1
C,2021,169,19,20.7,11.56666667,250,111,M,N,2,NA,NA,NA,NA,AEJ,0,0.13986014,0.203030303,0.21761658,0.215642458,0.204911742,0.217760181,0.241125541,0.272136752,0.256674082,0,0,0,0.005181347,0.012290503,0.009209517,0.010746606,0.008225108,0.006495726,0.005561735,0,0,0.015151515,0.015544041,0.010055866,0.02609363,0.054298643,0.067532468,0.080683761,0.127363737,0.837837838,0.755244755,0.718181818,0.713298791,0.718435754,0.725249424,0.688914027,0.655411255,0.615384615,0.573136819,0.162162162,0.104895105,0.063636364,0.04835924,0.043575419,0.034535687,0.028280543,0.027705628,0.025299145,0.037263626,1
C,2021,169,19,20.7,11.66666667,450,136,F,N,0,0,0,40,47,AEK,0,0.13986014,0.203030303,0.21761658,0.215642458,0.204911742,0.217760181,0.241125541,0.272136752,0.256674082,0,0,0,0.005181347,0.012290503,0.009209517,0.010746606,0.008225108,0.006495726,0.005561735,0,0,0.015151515,0.015544041,0.010055866,0.02609363,0.054298643,0.067532468,0.080683761,0.127363737,0.837837838,0.755244755,0.718181818,0.713298791,0.718435754,0.725249424,0.688914027,0.655411255,0.615384615,0.573136819,0.162162162,0.104895105,0.063636364,0.04835924,0.043575419,0.034535687,0.028280543,0.027705628,0.025299145,0.037263626,1
