Site,Code,Aggression,Shell,Bin.Shell,Start,log.Start,Movement,for.veg.100,for.veg.200,for.veg.300,for.veg.400,for.veg.500,for.veg.600,for.veg.700,for.veg.800,for.veg.900,for.veg.1000,wet.100,wet.200,wet.300,wet.400,wet.500,wet.600,wet.700,wet.800,wet.900,wet.1000,agri.100,agri.200,agri.300,agri.400,agri.500,agri.600,agri.700,agri.800,agri.900,agri.1000,urban.100,urban.200,urban.300,urban.400,urban.500,urban.600,urban.700,urban.800,urban.900,urban.1000,water.100,water.200,water.300,water.400,water.500,water.600,water.700,water.800,water.900,water.1000
F,AHP,3,0,0,34,3.555348061,60,1,1,0.993865031,0.947735192,0.86961326,0.816912335,0.774138905,0.726169844,0.695771743,0.675915649,0,0,0.006134969,0.010452962,0.015469613,0.016291699,0.011857708,0.009098787,0.007218976,0.005826859,0,0,0,0,0,0,0.000564653,0.006499133,0.007218976,0.014150943,0,0,0,0.041811847,0.114917127,0.16446858,0.197063806,0.233968804,0.265383293,0.283018868,0,0,0,0,0,0.002327386,0.016374929,0.024263432,0.024407013,0.02108768
F,AHT,1,0,0,10,2.397895273,94,1,1,0.993865031,0.947735192,0.86961326,0.816912335,0.774138905,0.726169844,0.695771743,0.675915649,0,0,0.006134969,0.010452962,0.015469613,0.016291699,0.011857708,0.009098787,0.007218976,0.005826859,0,0,0,0,0,0,0.000564653,0.006499133,0.007218976,0.014150943,0,0,0,0.041811847,0.114917127,0.16446858,0.197063806,0.233968804,0.265383293,0.283018868,0,0,0,0,0,0.002327386,0.016374929,0.024263432,0.024407013,0.02108768
F,BHU (2),0,31,1,31,3.465735903,53,1,1,0.993865031,0.947735192,0.86961326,0.816912335,0.774138905,0.726169844,0.695771743,0.675915649,0,0,0.006134969,0.010452962,0.015469613,0.016291699,0.011857708,0.009098787,0.007218976,0.005826859,0,0,0,0,0,0,0.000564653,0.006499133,0.007218976,0.014150943,0,0,0,0.041811847,0.114917127,0.16446858,0.197063806,0.233968804,0.265383293,0.283018868,0,0,0,0,0,0.002327386,0.016374929,0.024263432,0.024407013,0.02108768
F,AHU,2,49,1,71,4.276666119,70,1,1,0.993865031,0.947735192,0.86961326,0.816912335,0.774138905,0.726169844,0.695771743,0.675915649,0,0,0.006134969,0.010452962,0.015469613,0.016291699,0.011857708,0.009098787,0.007218976,0.005826859,0,0,0,0,0,0,0.000564653,0.006499133,0.007218976,0.014150943,0,0,0,0.041811847,0.114917127,0.16446858,0.197063806,0.233968804,0.265383293,0.283018868,0,0,0,0,0,0.002327386,0.016374929,0.024263432,0.024407013,0.02108768
F,AHV,1,0,0,0,0,57,1,1,0.993865031,0.947735192,0.86961326,0.816912335,0.774138905,0.726169844,0.695771743,0.675915649,0,0,0.006134969,0.010452962,0.015469613,0.016291699,0.011857708,0.009098787,0.007218976,0.005826859,0,0,0,0,0,0,0.000564653,0.006499133,0.007218976,0.014150943,0,0,0,0.041811847,0.114917127,0.16446858,0.197063806,0.233968804,0.265383293,0.283018868,0,0,0,0,0,0.002327386,0.016374929,0.024263432,0.024407013,0.02108768
F,AHW,1,0,0,0,0,139,1,1,0.993865031,0.947735192,0.86961326,0.816912335,0.774138905,0.726169844,0.695771743,0.675915649,0,0,0.006134969,0.010452962,0.015469613,0.016291699,0.011857708,0.009098787,0.007218976,0.005826859,0,0,0,0,0,0,0.000564653,0.006499133,0.007218976,0.014150943,0,0,0,0.041811847,0.114917127,0.16446858,0.197063806,0.233968804,0.265383293,0.283018868,0,0,0,0,0,0.002327386,0.016374929,0.024263432,0.024407013,0.02108768
F,AHY,0,43,1,43,3.784189634,109,1,1,0.993865031,0.947735192,0.86961326,0.816912335,0.774138905,0.726169844,0.695771743,0.675915649,0,0,0.006134969,0.010452962,0.015469613,0.016291699,0.011857708,0.009098787,0.007218976,0.005826859,0,0,0,0,0,0,0.000564653,0.006499133,0.007218976,0.014150943,0,0,0,0.041811847,0.114917127,0.16446858,0.197063806,0.233968804,0.265383293,0.283018868,0,0,0,0,0,0.002327386,0.016374929,0.024263432,0.024407013,0.02108768
F,AIA,0,148,1,150,5.017279837,36,1,1,0.993865031,0.947735192,0.86961326,0.816912335,0.774138905,0.726169844,0.695771743,0.675915649,0,0,0.006134969,0.010452962,0.015469613,0.016291699,0.011857708,0.009098787,0.007218976,0.005826859,0,0,0,0,0,0,0.000564653,0.006499133,0.007218976,0.014150943,0,0,0,0.041811847,0.114917127,0.16446858,0.197063806,0.233968804,0.265383293,0.283018868,0,0,0,0,0,0.002327386,0.016374929,0.024263432,0.024407013,0.02108768
F,AII,0,600,1,NA,NA,NA,1,1,0.993865031,0.947735192,0.86961326,0.816912335,0.774138905,0.726169844,0.695771743,0.675915649,0,0,0.006134969,0.010452962,0.015469613,0.016291699,0.011857708,0.009098787,0.007218976,0.005826859,0,0,0,0,0,0,0.000564653,0.006499133,0.007218976,0.014150943,0,0,0,0.041811847,0.114917127,0.16446858,0.197063806,0.233968804,0.265383293,0.283018868,0,0,0,0,0,0.002327386,0.016374929,0.024263432,0.024407013,0.02108768
F,AIJ,2,0,0,161,5.087596335,38,1,1,0.993865031,0.947735192,0.86961326,0.816912335,0.774138905,0.726169844,0.695771743,0.675915649,0,0,0.006134969,0.010452962,0.015469613,0.016291699,0.011857708,0.009098787,0.007218976,0.005826859,0,0,0,0,0,0,0.000564653,0.006499133,0.007218976,0.014150943,0,0,0,0.041811847,0.114917127,0.16446858,0.197063806,0.233968804,0.265383293,0.283018868,0,0,0,0,0,0.002327386,0.016374929,0.024263432,0.024407013,0.02108768
F,AIK,0,134,1,136,4.919980926,95,1,1,0.993865031,0.947735192,0.86961326,0.816912335,0.774138905,0.726169844,0.695771743,0.675915649,0,0,0.006134969,0.010452962,0.015469613,0.016291699,0.011857708,0.009098787,0.007218976,0.005826859,0,0,0,0,0,0,0.000564653,0.006499133,0.007218976,0.014150943,0,0,0,0.041811847,0.114917127,0.16446858,0.197063806,0.233968804,0.265383293,0.283018868,0,0,0,0,0,0.002327386,0.016374929,0.024263432,0.024407013,0.02108768
G,AIJ (Carp Trail),0,58,1,69,4.248495242,76,0.405405405,0.633802817,0.616564417,0.577854671,0.572544643,0.591679507,0.616912599,0.655097614,0.680712573,0.702868282,0,0,0,0.006920415,0.021205357,0.05624037,0.078887628,0.079392625,0.082562521,0.081314397,0,0,0,0,0,0,0,0,0,0,0.594594595,0.295774648,0.309815951,0.335640138,0.323660714,0.266563945,0.221339387,0.189154013,0.162384378,0.144806461,0,0.070422535,0.073619632,0.079584775,0.082589286,0.085516179,0.082860386,0.076355748,0.074340528,0.07101086
G,AIK (Carp Trail),0,0,0,0,0,98,0.405405405,0.633802817,0.616564417,0.577854671,0.572544643,0.591679507,0.616912599,0.655097614,0.680712573,0.702868282,0,0,0,0.006920415,0.021205357,0.05624037,0.078887628,0.079392625,0.082562521,0.081314397,0,0,0,0,0,0,0,0,0,0,0.594594595,0.295774648,0.309815951,0.335640138,0.323660714,0.266563945,0.221339387,0.189154013,0.162384378,0.144806461,0,0.070422535,0.073619632,0.079584775,0.082589286,0.085516179,0.082860386,0.076355748,0.074340528,0.07101086
G,AIL,0,0,0,27,3.33220451,136,0.405405405,0.633802817,0.616564417,0.577854671,0.572544643,0.591679507,0.616912599,0.655097614,0.680712573,0.702868282,0,0,0,0.006920415,0.021205357,0.05624037,0.078887628,0.079392625,0.082562521,0.081314397,0,0,0,0,0,0,0,0,0,0,0.594594595,0.295774648,0.309815951,0.335640138,0.323660714,0.266563945,0.221339387,0.189154013,0.162384378,0.144806461,0,0.070422535,0.073619632,0.079584775,0.082589286,0.085516179,0.082860386,0.076355748,0.074340528,0.07101086
G,AIN,2,0,0,8,2.197224577,57,0.405405405,0.633802817,0.616564417,0.577854671,0.572544643,0.591679507,0.616912599,0.655097614,0.680712573,0.702868282,0,0,0,0.006920415,0.021205357,0.05624037,0.078887628,0.079392625,0.082562521,0.081314397,0,0,0,0,0,0,0,0,0,0,0.594594595,0.295774648,0.309815951,0.335640138,0.323660714,0.266563945,0.221339387,0.189154013,0.162384378,0.144806461,0,0.070422535,0.073619632,0.079584775,0.082589286,0.085516179,0.082860386,0.076355748,0.074340528,0.07101086
G,AIO,0,0,0,62,4.143134726,72,0.405405405,0.633802817,0.616564417,0.577854671,0.572544643,0.591679507,0.616912599,0.655097614,0.680712573,0.702868282,0,0,0,0.006920415,0.021205357,0.05624037,0.078887628,0.079392625,0.082562521,0.081314397,0,0,0,0,0,0,0,0,0,0,0.594594595,0.295774648,0.309815951,0.335640138,0.323660714,0.266563945,0.221339387,0.189154013,0.162384378,0.144806461,0,0.070422535,0.073619632,0.079584775,0.082589286,0.085516179,0.082860386,0.076355748,0.074340528,0.07101086
G,AIP,1,0,0,18,2.944438979,65,0.405405405,0.633802817,0.616564417,0.577854671,0.572544643,0.591679507,0.616912599,0.655097614,0.680712573,0.702868282,0,0,0,0.006920415,0.021205357,0.05624037,0.078887628,0.079392625,0.082562521,0.081314397,0,0,0,0,0,0,0,0,0,0,0.594594595,0.295774648,0.309815951,0.335640138,0.323660714,0.266563945,0.221339387,0.189154013,0.162384378,0.144806461,0,0.070422535,0.073619632,0.079584775,0.082589286,0.085516179,0.082860386,0.076355748,0.074340528,0.07101086
G,AIQ,0,0,0,197,5.288267031,126,0.405405405,0.633802817,0.616564417,0.577854671,0.572544643,0.591679507,0.616912599,0.655097614,0.680712573,0.702868282,0,0,0,0.006920415,0.021205357,0.05624037,0.078887628,0.079392625,0.082562521,0.081314397,0,0,0,0,0,0,0,0,0,0,0.594594595,0.295774648,0.309815951,0.335640138,0.323660714,0.266563945,0.221339387,0.189154013,0.162384378,0.144806461,0,0.070422535,0.073619632,0.079584775,0.082589286,0.085516179,0.082860386,0.076355748,0.074340528,0.07101086
G,AIT,0,119,1,119,4.787491743,33,0.405405405,0.633802817,0.616564417,0.577854671,0.572544643,0.591679507,0.616912599,0.655097614,0.680712573,0.702868282,0,0,0,0.006920415,0.021205357,0.05624037,0.078887628,0.079392625,0.082562521,0.081314397,0,0,0,0,0,0,0,0,0,0,0.594594595,0.295774648,0.309815951,0.335640138,0.323660714,0.266563945,0.221339387,0.189154013,0.162384378,0.144806461,0,0.070422535,0.073619632,0.079584775,0.082589286,0.085516179,0.082860386,0.076355748,0.074340528,0.07101086
G,AIU,0,44,1,44,3.80666249,122,0.405405405,0.633802817,0.616564417,0.577854671,0.572544643,0.591679507,0.616912599,0.655097614,0.680712573,0.702868282,0,0,0,0.006920415,0.021205357,0.05624037,0.078887628,0.079392625,0.082562521,0.081314397,0,0,0,0,0,0,0,0,0,0,0.594594595,0.295774648,0.309815951,0.335640138,0.323660714,0.266563945,0.221339387,0.189154013,0.162384378,0.144806461,0,0.070422535,0.073619632,0.079584775,0.082589286,0.085516179,0.082860386,0.076355748,0.074340528,0.07101086
G,AIV,3,0,0,139,4.941642423,23,0.405405405,0.633802817,0.616564417,0.577854671,0.572544643,0.591679507,0.616912599,0.655097614,0.680712573,0.702868282,0,0,0,0.006920415,0.021205357,0.05624037,0.078887628,0.079392625,0.082562521,0.081314397,0,0,0,0,0,0,0,0,0,0,0.594594595,0.295774648,0.309815951,0.335640138,0.323660714,0.266563945,0.221339387,0.189154013,0.162384378,0.144806461,0,0.070422535,0.073619632,0.079584775,0.082589286,0.085516179,0.082860386,0.076355748,0.074340528,0.07101086
G,AIW,1,0,0,114,4.744932128,31,0.405405405,0.633802817,0.616564417,0.577854671,0.572544643,0.591679507,0.616912599,0.655097614,0.680712573,0.702868282,0,0,0,0.006920415,0.021205357,0.05624037,0.078887628,0.079392625,0.082562521,0.081314397,0,0,0,0,0,0,0,0,0,0,0.594594595,0.295774648,0.309815951,0.335640138,0.323660714,0.266563945,0.221339387,0.189154013,0.162384378,0.144806461,0,0.070422535,0.073619632,0.079584775,0.082589286,0.085516179,0.082860386,0.076355748,0.074340528,0.07101086
G,AIX,3,0,0,128,4.859812404,68,0.405405405,0.633802817,0.616564417,0.577854671,0.572544643,0.591679507,0.616912599,0.655097614,0.680712573,0.702868282,0,0,0,0.006920415,0.021205357,0.05624037,0.078887628,0.079392625,0.082562521,0.081314397,0,0,0,0,0,0,0,0,0,0,0.594594595,0.295774648,0.309815951,0.335640138,0.323660714,0.266563945,0.221339387,0.189154013,0.162384378,0.144806461,0,0.070422535,0.073619632,0.079584775,0.082589286,0.085516179,0.082860386,0.076355748,0.074340528,0.07101086
G,AIY,0,600,1,NA,NA,NA,0.405405405,0.633802817,0.616564417,0.577854671,0.572544643,0.591679507,0.616912599,0.655097614,0.680712573,0.702868282,0,0,0,0.006920415,0.021205357,0.05624037,0.078887628,0.079392625,0.082562521,0.081314397,0,0,0,0,0,0,0,0,0,0,0.594594595,0.295774648,0.309815951,0.335640138,0.323660714,0.266563945,0.221339387,0.189154013,0.162384378,0.144806461,0,0.070422535,0.073619632,0.079584775,0.082589286,0.085516179,0.082860386,0.076355748,0.074340528,0.07101086
G,AAJ,1,0,0,133,4.8978398,7,0.405405405,0.633802817,0.616564417,0.577854671,0.572544643,0.591679507,0.616912599,0.655097614,0.680712573,0.702868282,0,0,0,0.006920415,0.021205357,0.05624037,0.078887628,0.079392625,0.082562521,0.081314397,0,0,0,0,0,0,0,0,0,0,0.594594595,0.295774648,0.309815951,0.335640138,0.323660714,0.266563945,0.221339387,0.189154013,0.162384378,0.144806461,0,0.070422535,0.073619632,0.079584775,0.082589286,0.085516179,0.082860386,0.076355748,0.074340528,0.07101086
G,AJJ,1,0,0,0,0,55,0.405405405,0.633802817,0.616564417,0.577854671,0.572544643,0.591679507,0.616912599,0.655097614,0.680712573,0.702868282,0,0,0,0.006920415,0.021205357,0.05624037,0.078887628,0.079392625,0.082562521,0.081314397,0,0,0,0,0,0,0,0,0,0,0.594594595,0.295774648,0.309815951,0.335640138,0.323660714,0.266563945,0.221339387,0.189154013,0.162384378,0.144806461,0,0.070422535,0.073619632,0.079584775,0.082589286,0.085516179,0.082860386,0.076355748,0.074340528,0.07101086
G,AJK ,0,31,1,33,3.526360525,159,0.405405405,0.633802817,0.616564417,0.577854671,0.572544643,0.591679507,0.616912599,0.655097614,0.680712573,0.702868282,0,0,0,0.006920415,0.021205357,0.05624037,0.078887628,0.079392625,0.082562521,0.081314397,0,0,0,0,0,0,0,0,0,0,0.594594595,0.295774648,0.309815951,0.335640138,0.323660714,0.266563945,0.221339387,0.189154013,0.162384378,0.144806461,0,0.070422535,0.073619632,0.079584775,0.082589286,0.085516179,0.082860386,0.076355748,0.074340528,0.07101086
G,G (2),3,NA,NA,NA,NA,NA,0.405405405,0.633802817,0.616564417,0.577854671,0.572544643,0.591679507,0.616912599,0.655097614,0.680712573,0.702868282,0,0,0,0.006920415,0.021205357,0.05624037,0.078887628,0.079392625,0.082562521,0.081314397,0,0,0,0,0,0,0,0,0,0,0.594594595,0.295774648,0.309815951,0.335640138,0.323660714,0.266563945,0.221339387,0.189154013,0.162384378,0.144806461,0,0.070422535,0.073619632,0.079584775,0.082589286,0.085516179,0.082860386,0.076355748,0.074340528,0.07101086
H,AJL,0,211,1,257,5.552959585,99,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186
H,AJN,0,45,1,46,3.850147602,157,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186
H,AJO,1,0,0,217,5.384495063,35,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186
H,AJP,0,0,0,163,5.099866428,128,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186
H,AJT,0,40,1,45,3.828641396,67,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186
H,AJU,1,0,0,87,4.477336814,32,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186
H,AJV,1,281,1,281,5.641907071,46,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186
H,AJW,1,0,0,0,0,83,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186
H,AJX,3,0,0,0,0,94,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186
H,AJY,2,0,0,0,0,144,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186
H,AKK,2,0,0,76,4.343805422,73,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186
H,AKL,1,0,0,226,5.424950017,136,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186
H,AKN,2,46,1,82,4.418840608,119,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186
H,AKO,0,0,0,0,0,122,0.5,0.787671233,0.849693252,0.888501742,0.917777778,0.934883721,0.942405421,0.908105765,0.862104539,0.822647794,0.375,0.184931507,0.085889571,0.048780488,0.031111111,0.021705426,0.015810277,0.012136974,0.009628611,0.007771302,0,0,0,0,0,0,0.003952569,0.046814044,0.08872077,0.110741049,0,0,0.052147239,0.055749129,0.046666667,0.040310078,0.035573123,0.031209363,0.038170564,0.05772967,0.125,0.02739726,0.012269939,0.006968641,0.004444444,0.003100775,0.002258611,0.001733853,0.001375516,0.001110186
